date,price,market_cap,total_volume,daily_return,log_return,volatility_7d,ma_7,ma_30,volume_change,google_trends_score
2023-12-18,41410.819634575855,810534011290.7083,16536428696.461372,-0.0197942316254384,-0.0199927616285135,0.0298056058343088,42034.72015705823,40101.39727360181,0.2226716313376926,23.0
2023-12-19,42684.182554683386,834757901244.3383,26473040426.60815,0.0307495222587754,0.0302862291158253,0.0225655739110256,42246.60870399848,40304.791077360496,0.6008922429710057,23.0
2023-12-20,42250.20618279751,827483345952.5029,23402523667.558952,-0.0101671473110653,-0.01021918577559,0.023293994332943,42360.80681762991,40465.9981298569,-0.1159865549845574,23.0
2023-12-21,43634.1241684964,854173854159.8182,28334648885.87903,0.0327552954348033,0.0322302747904785,0.0226143615473973,42461.14429512476,40670.82565311338,0.2107518525943033,23.0
2023-12-22,43849.69959939619,858312140014.9476,21948638202.58336,0.0049405238447626,0.0049283595058512,0.0226285247984241,42581.15917269937,40933.636961070566,-0.2253781477588108,23.0
2023-12-23,44003.6960216438,861822676200.4246,20833936534.62855,0.0035119151021443,0.0035057627285035,0.019395700251167,42868.5422919022,41151.59906405172,-0.0507868259372741,23.0
2023-12-24,43752.03088478376,856850313226.057,9872050975.657969,-0.0057191817872811,-0.0057355989324549,0.0199794750623102,43083.53700662527,41366.889555963615,-0.5261552727085728,22.0
2023-12-25,43034.97106309152,845029028630.4425,18313974069.82276,-0.0163891779922293,-0.0165249662527095,0.0192999186186153,43315.55863927037,41543.4242014843,0.8551336611794733,22.0
2023-12-26,43638.23630220092,854524607072.9797,18744716867.39297,0.0140180235795903,0.0139206797443465,0.0165105870498115,43451.85203177288,41737.70364934923,0.0235198977528301,22.0
2023-12-27,42516.42694028252,832471600531.6842,20477744539.87234,-0.0257070279868717,-0.0260432279473514,0.0194099517991776,43489.88356855645,41905.189941158365,0.0924541930795459,22.0
2023-12-28,43418.46777504291,849194163327.4839,23244754807.44397,0.0212162897890588,0.0209943578727906,0.0165484574025965,43459.0755123488,42110.79989861043,0.135122804280714,22.0
2023-12-29,42600.65063315619,836073458797.803,20336573643.81929,-0.018835697890675,-0.0190153491294669,0.0176289455774884,43280.63994574309,42270.7470515898,-0.125111285867096,22.0
2023-12-30,42074.70715618848,822933961870.5416,24832397519.050613,-0.0123459024486909,-0.0124227462278823,0.017523366714779,43005.0701078209,42412.892409578046,0.221070862475287,22.0
2023-12-31,42220.61140121376,826609156660.5117,14727224645.41767,0.0034677423774729,0.0034617436229646,0.0179096771882943,42786.29589588234,42563.18551042341,-0.4069350478897812,29.0
2024-01-01,42208.20217618648,827596236151.1959,14183728910.169804,-0.0002939139111312,-0.0002939571122899,0.0172144024079958,42668.1860548959,42680.51695823661,-0.0369041518910334,29.0
2024-01-02,44168.68118687473,863804922701.8125,16958999497.58364,0.0464478207933323,0.0454014009760087,0.0250329820161259,42743.96389556358,42836.750783930336,0.1956657945869193,29.0
2024-01-03,44994.67388689237,878395004792.8407,39089952715.54279,0.0187008685299641,0.0185281572001149,0.0223236080064546,43097.9991736507,43004.5640661464,1.304968092080693,29.0
2024-01-04,42821.558989158,838208392904.1771,43146162597.56747,-0.0482971585302994,-0.0495024342303511,0.0298364270152143,43012.72648995286,43032.80497336688,0.1037660472894832,29.0
2024-01-05,44195.57856209971,866352960236.8643,26123887042.79777,0.0320870983069438,0.0315830610823432,0.0311125419449743,43240.57333694479,43035.79276635023,-0.3945258287171381,29.0
2024-01-06,44113.69973389081,863690851062.0247,29364675804.010384,-0.0018526475016918,-0.0018543657756399,0.03034248889182,43531.85799090227,43046.63979720484,0.1240546154522621,29.0
2024-01-07,43956.12071720152,861211168830.4689,11841102132.239351,-0.0035721106513364,-0.0035785058727569,0.0306015971933871,43779.78789318623,43069.50650245465,-0.5967569262037555,42.0
2024-01-08,43883.74387905174,856926317087.4954,15144653805.362787,-0.001646570192475,-0.0016479272790712,0.0306534752954075,44019.15099359556,43058.89209477517,0.2789902186662989,42.0
2024-01-09,46936.18556121751,919666641903.4098,40821502383.50064,0.0695574582373514,0.0672449724893203,0.0364369778677202,44414.5087613588,43165.2485470859,1.695439784106889,42.0
2024-01-10,46105.94607828697,902166917320.3264,39887918405.77868,-0.0176886867350497,-0.0178470012496968,0.0374510394905286,44573.26193155804,43243.51475177483,-0.0228699073579247,42.0
2024-01-11,46632.31314804979,915259343942.036,52030057180.57072,0.0114164682548549,0.0113517921640255,0.0294846961100725,45117.6553828283,43424.55976583977,0.3044064283142178,42.0
2024-01-12,46314.35554160269,909846384596.2128,49198128806.306175,-0.0068183966220514,-0.0068417480952357,0.0288626050769135,45420.33780847158,43586.67763764728,-0.0544287000192276,42.0
2024-01-13,42893.92960550481,838383512176.7352,45913301456.05085,-0.0738523919009391,-0.0767216530447583,0.0422780672928652,45246.08493298786,43585.41656362968,-0.0667673228627808,42.0
