date,price,market_cap,total_volume,daily_return,log_return,volatility_7d,ma_7,ma_30,volume_change,google_trends_score,trends_change,price_change,target_up_next_day
2016-02-25,423.142,6453391534.75,1416389937.2195773,-0.0001063359696780175,-0.000106341623748,0.027037488465281173,429.083,395.27523333333335,-0.0281448070611616,53.0,0.0,-0.0450000000001296,1
2016-02-26,427.029,6514156583.4,58325277.64245085,0.009186041565242942,0.0091441065012848,0.02706098513596085,430.1761428571428,396.3598333333333,-0.95882117197405,53.0,0.0,3.8870000000000005,1
2016-02-27,432.1390000000001,6593663289.800001,595150632.3741599,0.011966400408403466,0.0118953691366355,0.017573205997352605,428.8931428571429,398.1127333333333,9.203991415567508,53.0,0.0,5.110000000000127,1
2016-02-28,432.7970000000001,6605163875.275002,546124185.8661692,0.0015226582187675142,0.0015215001501546,0.017590230362852895,428.0570000000001,399.9089,-0.0823765343446173,53.0,0.0,0.6579999999999586,1
2016-02-29,436.919,6669535766.075,1847224330.8996885,0.00952409559215961,0.0094790273240956,0.018099507667321876,427.9307142857143,401.9088333333333,2.3824254239352824,53.0,0.0,4.1219999999999,0
2016-03-01,431.371,6586086153.8,2515777833.930286,-0.012698005808857049,-0.012779314523622,0.008470211716407269,429.51200000000006,404.1428,0.36192328773895,53.0,0.0,-5.548000000000002,0
2016-03-02,424.485,6482862265.5,2052408228.789524,-0.01596305732188763,-0.0160918392625529,0.011067914437559069,429.6974285714287,405.92426666666665,-0.1841854232481494,53.0,0.0,-6.885999999999967,0
2016-03-03,420.1709999999999,6418406144.699999,2737847218.462073,-0.010162903282801783,-0.0102148981636425,0.011787553335792275,429.273,407.5010333333333,0.3339681550959332,53.0,0.0,-4.314000000000135,0
2016-03-04,409.408,6255529065.6,2408874554.407219,-0.025615761201986498,-0.0259495574467208,0.01394373302805443,426.7557142857143,408.8771666666666,-0.1201574221660357,53.0,0.0,-10.762999999999863,0
2016-03-05,397.2410000000001,6071173237.350001,2766255766.6448894,-0.02971852040018741,-0.030169064425831,0.013934005627304754,421.7702857142857,409.17266666666666,0.1483602421652943,53.0,0.0,-12.166999999999916,1
2016-03-06,404.912,6189869498.4,2521764887.178534,0.019310695522365195,0.0191266101445026,0.017854592113387982,417.7867142857143,409.8119666666667,-0.0883833239190644,53.0,0.0,7.670999999999879,1
